Sulfobacillus thermotolerans
Ferrimonas lipolytica
Yersinia ruckeri
Eggerthella lenta
Pseudomonas zarinae
Listeria ivanovii
Bifidobacterium catenulatum
Chlamydia trachomatis
Cellulomonas shaoxiangyii
Staphylococcus felis
Avibacterium volantium
Ruminococcaceae bacterium
Haemophilus influenzae
Bacteroides zoogleoformans
Hydrogenophaga taeniospiralis
Erysipelotrichaceae bacterium
Glaesserella parasuis
Heyndrickxia vini
Kangiella profundi
Xenorhabdus hominickii
Dokdonella koreensis
Leptolyngbya sp.
Petrimonas mucosa
Treponema pallidum
Moraxella cuniculi
Thermanaerovibrio acidaminovorans
Proteus columbae
Flavobacterium indicum
Saccharomonospora xinjiangensis
Weissella diestrammenae
Chitinimonas arctica
Pseudomonas parafulva
Candidatus Arsenophonus
Lactococcus taiwanensis
Bifidobacterium subtile
Campylobacter jejuni
Atribacter laminatus
Streptococcus ferus
Treponema primitia
Pseudomonas aeruginosa
Mycoplasma bovis
Streptococcus parasanguinis
Candidatus Viadribacter
Actinomarinicola tropica
Streptococcus acidominimus
Streptomyces auratus
Streptococcus pyogenes
Mycobacterium novum
Companilactobacillus ginsenosidimutans
Bordetella pertussis
Marinobacter salarius
Lactobacillus heilongjiangensis
Corynebacterium amycolatum
Kibdelosporangium phytohabitans
Acinetobacter dispersus
Capnocytophaga sp.
Pseudomonas mendocina
Mannheimia pernigra
Bordetella parapertussis
Corynebacterium sphenisci
Celerinatantimonas diazotrophica
Mycoplasma hyopneumoniae
Chlamydia trachomatis
Erysipelothrix sp.
Mycolicibacterium helvum
Rhodococcus triatomae
Helicobacter enhydrae
Microcystis viridis
Campylobacter jejuni
Brevibacillus brevis
Borrelia burgdorferi
Microbacterium hominis
Jeongeupia sp.
Arthrobacter sp.
Bacillus dafuensis
Pseudomonas tohonis
Campylobacter insulaenigrae
Cellulomonas sp.
Lonsdalea populi
Dysgonomonas sp.
Novosphingobium sp.
Peribacillus butanolivorans
Haemophilus haemolyticus
Mycolicibacterium litorale
Propionibacterium acnes
Neisseria chenwenguii
Actinobacillus pleuropneumoniae
Bifidobacterium thermophilum
Wolbachia endosymbiont
Galbibacter sp.
MAG: Defluviicoccus
Streptococcus suis
Arthrospira platensis
Brenneria goodwinii
Synechococcus sp.
Neisseria perflava
Rickettsia tillamookensis
Bifidobacterium coryneforme
Muricauda oceani
Collinsella aerofaciens
Haemophilus influenzae
Aggregatibacter actinomycetemcomitans
Propionibacterium acnes
Lysinibacillus sp.
Bacillus anthracis
Caldilinea aerophila
Arthrobacter jiangjiafuii
Roseimaritima ulvae
Olsenella sp.
Crocinitomix sp.
Bacillus infantis
Streptococcus pyogenes
Xanthomonas oryzae
Clostridium beijerinckii
Paenibacillus polymyxa
Wolbachia endosymbiont
Clostridium pasteurianum
Nocardia sp.
Bibersteinia trehalosi
Nocardia tengchongensis
Caldimicrobium thiodismutans
Corynebacterium diphtheriae
Campylobacter lari
Cyanobium sp.
Kluyvera intermedia
Mycobacterium vanbaalenii
Rhodanobacter denitrificans
Prochlorococcus marinus
Pseudomonas stutzeri
Shigella sp.
Streptomyces griseus
Hypericibacter adhaerens
Lactobacillus helveticus
Brachyspira pilosicoli
Rickettsia heilongjiangensis
Escherichia coli
Helicobacter pylori
Moraxella catarrhalis
Planktomarina temperata
Alkalilimnicola ehrlichii
Tenericutes bacterium
Candidatus Steffania
Mannheimia haemolytica
Brevundimonas sp.
Enterobacter lignolyticus
Pseudomonas aeruginosa
Colwellia sp.
Pseudomonas oryziphila
Acidovorax monticola
Synechococcus elongatus
[Enterobacter] lignolyticus
Mycobacterium tuberculosis
Legionella clemsonensis
Dokdonia sp.
Helicobacter heilmanii
Pasteurella skyensis
Tetrasphaera sp.
Flavobacterium psychrophilum
Nocardioides aquaticus
Escherichia coli
Listeria monocytogenes
Shigella flexneri
Leuconostoc mesenteroides
Listeria monocytogenes
Rothia kristinae
Bacteroides stercoris
Neisseria meningitidis
Bacillus sp.
Candidatus Nanosynbacter
Odoribacter splanchnicus
Staphylococcus carnosus
Anaeromyxobacter sp.
Cloacibacterium normanense
Corynebacterium kutscheri
MAG: Candidatus
Treponema pallidum
Trueperella pyogenes
Bdellovibrio bacteriovorus
Marinomonas posidonica
Bacillus amyloliquefaciens
Lelliottia amnigena
Mycobacterium neoaurum
Urechidicola croceus
Mycoplasma genitalium
Candidatus Schneideria
Corynebacterium humireducens
Syntrophothermus lipocalidus
Candidatus Kinetoplastibacterium
Paenibacillus stellifer
Pedobacter cryoconitis
Propionibacterium acnes
Rickettsia rickettsii
Mycobacterium avium
Streptomyces sp.
Streptomyces gardneri
Pediococcus acidilactici
Mycobacterium tuberculosis
Bifidobacterium longum
Idiomarina sp.
Pandoraea apista
Glaciimonas sp.
Riemerella anatipestifer
Candidatus Methylomirabilis
Mycoplasma gallisepticum
Halomonas venusta
Pseudomonas sp.
Granulosicoccus antarcticus
Lawsonibacter asaccharolyticus
Candidatus Tachikawaea
Bacillus sp.
Psychromonas ingrahamii
Aeromonas dhakensis
Oerskovia sp.
Tichowtungia aerotolerans
Ruminococcus bovis
Candidatus Kaistella
Kitasatospora sp.
Pedobacter steynii
Thioalkalimicrobium cyclicum
Sphingobium yanoikuyae
Brachybacterium saurashtrense
Poseidonibacter lekithochrous
Mycoplasma hyorhinis
Leptolyngbya sp.
Idiomarina piscisalsi
Streptococcus equi
Longicatena caecimuris
Granulibacter bethesdensis
Salmonella enterica
Chania multitudinisentens
Pseudomonas fragi
Faecalibaculum rodentium
Spiroplasma litorale
Xanthomonas vasicola
Simiduia agarivorans
Mycolicibacterium hassiacum
Erythrobacter neustonensis
Morococcus cerebrosus
Shewanella putrefaciens
Clostridium saccharobutylicum
Mycoplasmopsis anatis
Corynebacterium glutamicum
Betaproteobacteria bacterium
Brevundimonas sp.
Corynebacterium glutamicum
Corynebacterium diphtheriae
Lignipirellula cremea
Pediococcus pentosaceus
Maioricimonas rarisocia
Spiroplasma helicoides
Neisseria flavescens
Xanthomonas axonopodis
Delftia acidovorans
Tessaracoccus sp.
Streptomyces hundungensis
Sulfurimonas xiamenensis
Dialister pneumosintes
Gimesia panareensis
Francisella tularensis
Mycobacterium avium
Humibacter sp.
Megasphaera stantonii
Lysobacter alkalisoli
Treponema vincentii
Maricaulis maris
Desulfovibrio vulgaris
Pedobacter sp.
Blochmannia endosymbiont
Fibrella sp.
Caulobacter mirabilis
Chloroflexus sp.
Paenibacillus sp.
Myxococcus xanthus
Shewanella livingstonensis
Halomonas sulfidivorans
Bacteroides intestinalis
Pseudomonas vanderleydeniana
Aggregatibacter actinomycetemcomitans
Rhodopseudomonas palustris
Mycoplasma pneumoniae
Mucinivorans hirudinis
Caenibius tardaugens
Desulfosarcina alkanivorans
Endosymbiont of
Staphylococcus delphini
Faecalibacillus intestinalis
Micrococcus sp.
Planococcus faecalis
Alteromonas macleodii
Microcystis sp.
Pseudomonas silesiensis
Bacillus subtilis
Francisella adeliensis
Streptomyces liangshanensis
Streptococcus iniae
Dissulfurispira thermophila
Buchnera aphidicola
Clostridiales bacterium
Microlunatus sp.
Sphingomonas rhizophila
Escherichia coli
Treponema sp.
Fermentimonas caenicola
Coriobacteriaceae bacterium
Planococcus halocryophilus
Thiopseudomonas alkaliphila
Ornithobacterium rhinotracheale
Corynebacterium sanguinis
Sphingomonas panacisoli
Legionella pneumophila
Paralysiella testudinis
Mycobacterium avium
Mycoplasma agalactiae
Anaplasma phagocytophilum
Listeria monocytogenes
Mycoavidus cysteinexigens
Denitrobacterium detoxificans
Bacillus subtilis
Dissulfurimicrobium hydrothermale
Ehrlichia chaffeensis
Bergeyella cardium
Mycoplasma hyopneumoniae
Mycolicibacterium sarraceniae
Mycoplasma fermentans
Clostridium fermenticellae
Phycicoccus sp.
Bifidobacterium animalis
Polynucleobacter necessarius
Pirellula sp.
Lactobacillus paragasseri
Paenibacillus mucilaginosus
Ehrlichia ruminantium
Candidatus Carsonella
Thermoanaerobacter mathranii
Acinetobacter lactucae
Tenacibaculum maritimum
Listeria ivanovii
Lautropia mirabilis
Mycolicibacterium vaccae
Geobacter bemidjiensis
Aeromonas hydrophila
Alistipes sp.
Acidiferrobacter sp.
Streptomyces spongiicola
Flavobacterium endoglycinae
Pseudomonas versuta
Chlorobium limicola
Dietzia timorensis
Saliniradius amylolyticus
Thermomonas sp.
Herbaspirillum hiltneri
Agromyces protaetiae
Pseudomonas poae
Actinomyces respiraculi
Carboxydothermus hydrogenoformans
Bacteroides vulgatus
Actinoalloteichus hymeniacidonis
Mycobacterium bovis
Desulfosporosinus meridiei
Alistipes dispar
Eikenella corrodens
Prochlorococcus marinus
Halomonas olivaria
Mageeibacillus indolicus
Rheinheimera sp.
Pseudobacter ginsenosidimutans
Mycoplasma gallisepticum
Thermotoga maritima
Collimonas fungivorans
Roseiflexus sp.
Eubacterium rectale
Corynebacterium anserum
Blautia argi
Pseudoxanthomonas mexicana
Blastococcus saxobsidens
Bifidobacterium longum
Gemmatimonas groenlandica
Mycobacterium tuberculosis
Acinetobacter larvae
Pseudomonas savastanoi
Parageobacillus thermoglucosidasius
Mannheimia varigena
Wolbachia endosymbiont
Microvirga sp.
Pseudomonas umsongensis
Mariniblastus fucicola
Paremcibacter congregatus
Microbacterium resistens
Flavobacterium psychrophilum
Paenibacillus sp.
Thiocystis violascens
Proteus penneri
Shewanella loihica
Clostridium sp.
Hyphomicrobium denitrificans
Peptostreptococcaceae bacterium
Mycoplasma columbinum
Dehalococcoides mccartyi
Mycobacterium tuberculosis
Janibacter indicus
Haliangium ochraceum
Candidatus Kinetoplastibacterium
Streptomyces qinzhouensis
Streptomyces hawaiiensis
Pseudomonas promysalinigenes
Spongiibacter nanhainus
Malaciobacter marinus
Streptomyces koyangensis
Sulfobacillus acidophilus
Bacillus amyloliquefaciens
MAG: Alistipes
Alkalibacter sp.
Candidatus Portiera
Corynebacterium lactis
Paracoccus mutanolyticus
Thalassotalea sp.
Salicibibacter kimchii
Pseudomonas mosselii
Serratia rubidaea
Chlamydia trachomatis
Streptococcus suis
Anaplasma phagocytophilum
Listeria monocytogenes
Blautia sp.
Mycobacterium shinjukuense
Mycobacterium tuberculosis
Candidatus Purcelliella
Treponema parvum
Glutamicibacter creatinolyticus
Sanguibacter sp.
Bordetella hinzii
Caldicellulosiruptor owensensis
Thioploca ingrica
Chryseoglobus sp.
Peptoniphilus sp.
Yinghuangia sp.
Candidatus Blochmannia
Rhodococcus ruber
Francisella tularensis
Bifidobacterium adolescentis
MAG: Candidatus
Constantimarinum furrinae
Staphylococcus aureus
Sphingomonas paucimobilis
Campylobacter volucris
Geovibrio thiophilus
Pseudocitrobacter sp.
Geobacter daltonii
Flavihumibacter sp.
Actinobacillus suis
Candidatus Sulcia
Olsenella uli
Mycobacterium smegmatis
Staphylococcus simulans
Rickettsia slovaca
Halarcobacter ebronensis
Lactobacillus acidophilus
Leeuwenhoekiella palythoae
Streptococcus pasteurianus
Clostridium cellulovorans
Labilibaculum antarcticum
Allosaccharopolyspora coralli
Streptomyces alboniger
Luteimonas granuli
Polaribacter sp.
Edwardsiella hoshinae
Synechocystis sp.
Actinomyces slackii
Streptococcus salivarius
Bombella sp.
Chlamydia trachomatis
Streptococcus pneumoniae
Bacillus weihenstephanensis
Halomonas sp.
Comamonas testosteroni
Hahella sp.
Campylobacter fetus
Xenorhabdus bovienii
Woeseia oceani
Acidovorax sp.
Wolbachia endosymbiont
Streptomyces lydicus
Colwellia sp.
Candidatus Arthromitus
Streptomyces atratus
Marinomonas foliarum
Candidatus Reidiella
Yersinia rohdei
Lysinibacillus agricola
Mycoplasma citelli
Tropheryma whipplei
Desulfurivibrio alkaliphilus
Ligilactobacillus murinus
Sporosarcina sp.
Bifidobacterium animalis
Arcobacter butzleri
MAG: Candidatus
Elioraea tepida
Streptomyces broussonetiae
Streptomyces viridifaciens
Rhodobiaceae bacterium
Leptotrichia buccalis
Phreatobacter cathodiphilus
Phycicoccus endophyticus
Escherichia coli
Paenibacillus terrae
Shewanella denitrificans
Lactococcus lactis
Herbaspirillum rubrisubalbicans
Amedibacterium intestinale
Desulfomicrobium orale
Arcobacter butzleri
Mycoplasma leachii
Francisella cf.
Fibrobacter succinogenes
Candidatus Liberibacter
Propionibacterium acnes
Selenomonas sputigena
Kaustia mangrovi
Corynebacterium endometrii
Arachidicoccus sp.
Streptomyces albireticuli
Neisseria meningitidis
Desulfovibrio piger
Magnetospirillum gryphiswaldense
Limosilactobacillus frumenti
Cellulomonas gilvus
Lactobacillus rhamnosus
Microbacterium protaetiae
Dichelobacter nodosus
Janthinobacterium tructae
Francisella opportunistica
Lactococcus lactis
Nitrospira moscoviensis
Pseudomonas lundensis
Corynebacterium kalinowskii
Polaromonas vacuolata
Bartonella sp.
Campylobacter lari
Halomonas elongata
Cronobacter sakazakii
Gemmata sp.
Bacillus sp.
Cellulophaga lytica
Nakamurella multipartita
Mycoplasma felis
Streptococcus pluranimalium
Kordia sp.
Bordetella petrii
Marinobacter psychrophilus
Candidatus Cardinium
Bartonella elizabethae
Fictibacillus arsenicus
Intrasporangium calvum
Campylobacter lari
Salinimonas sediminis
Fusobacterium nucleatum
Comamonas aquatica
Helicobacter pylori
Lactococcus garvieae
Bibersteinia trehalosi
Streptococcus pyogenes
Bdellovibrio exovorus
Agromyces archimandritae
Desulfotomaculum ruminis
Ferribacterium limneticum
Paenibacillus psychroresistens
Orrella marina
Neisseria mucosa
Pseudomonas stutzeri
Dickeya solani
Micromonospora sagamiensis
Orientia tsutsugamushi
Hippea maritima
Neisseria meningitidis
Bradyrhizobium arachidis
Mycoplasma genitalium
Corynebacterium diphtheriae
Ureaplasma urealyticum
Escherichia coli
Sulfurimonas autotrophica
Neisseria meningitidis
Blautia hansenii
Megasphaera elsdenii
Corynebacterium zhongnanshanii
Thiosulfativibrio zosterae
Haemophilus influenzae
Candidatus Nanosynbacter
Micromonospora sp.
Mycoplasma columbinasale
Mycobacterium tuberculosis
Nitrosospira lacus
Mycoplasma putrefaciens
Salmonella enterica
Aurantimonas sp.
Mannheimia granulomatis
Legionella cherrii
Curtobacterium sp.
Enterobacter hormaechei
Nostoc sp.
Schlegelella brevitalea
Oceanobacillus iheyensis
Desulfitobacterium hafniense
Kiritimatiella glycovorans
Schaalia odontolytica
Lachnoclostridium sp.
Pseudomonas aeruginosa
Zunongwangia profunda
Gramella forsetii
Halomonas beimenensis
Massilia sp.
Thermoclostridium stercorarium
Sphingomonas lacunae
Prochlorococcus marinus
Tenacibaculum dicentrarchi
Trueperella pyogenes
Streptococcus salivarius
Sulfurovum sp.
Corynebacterium vitaeruminis
Arcobacter venerupis
Dyella telluris
Salmonella enterica
Marisediminicola antarctica
Chlamydia trachomatis
Pseudomonas brassicacearum
Acidithiobacillus ferrooxidans
Spiroplasma gladiatoris
Marinobacter similis
Lactococcus protaetiae
Haemophilus influenzae
Escherichia coli
Bifidobacterium animalis
Tessaracoccus lapidicaptus
Leptotrichia sp.
Weissella ceti
Protaetiibacter larvae
Leptospirillum ferriphilum
Synechococcus sp.
Helicobacter pylori
Chlamydia muridarum
Pseudomonas fakonensis
Streptomyces sp.
Petrimonas sp.
Shewanella polaris
Campylobacter geochelonis
Egibacter rhizosphaerae
Pseudomonas xanthosomae
Streptococcus ratti
Mycobacterium terrae
Legionella lansingensis
Streptomyces galilaeus
Streptomyces griseoviridis
Planctomyces sp.
Ruania alkalisoli
Mycoplasma hominis
Pantoea ananatis
Aeromonas encheleia
Methylacidimicrobium sp.
Actinobacillus succinogenes
Croceimicrobium hydrocarbonivorans
Colwellia sp.
Methylibium sp.
[Arcobacter] porcinus
Pseudomonas zeae
Janthinobacterium lividum
Synechocystis sp.
Actinomyces sp.
Aerococcus urinaeequi
Corynebacterium diphtheriae
Capnocytophaga canimorsus
Vagococcus zengguangii
Escherichia coli
Shewanella marisflavi
Halotalea alkalilenta
Alteromonas naphthalenivorans
Fructilactobacillus fructivorans
Lactococcus paracarnosus
Clostridium saccharolyticum-like
Pseudomonas aeruginosa
Dermabacter vaginalis
Streptococcus pneumoniae
Klebsiella pneumoniae
Streptomyces griseochromogenes
Pseudomonas balearica
Candidatus Nitrospira
Endosymbiont of
Thermoleptolyngbya sichuanensis
Pseudomonas alcaligenes
Dehalococcoides mccartyi
Serratia rhizosphaerae
Caldicellulosiruptor kronotskyensis
Bordetella avium
Lactobacillus reuteri
Hungateiclostridiaceae bacterium
Spirochaeta africana
Ornithobacterium rhinotracheale
Pseudomonas aeruginosa
Cardinium endosymbiont
Mycoplasma tullyi
Klebsiella variicola
Candidatus Hodgkinia
Edaphobacter sp.
Campylobacter rectus
Aquimarina sp.
Eggerthella guodeyinii
Streptococcus sanguinis
Kosakonia oryzae
Roseimaritima multifibrata
Bifidobacterium longum
Lysinibacillus fusiformis
Lacinutrix sp.
Atopobium sp.
Magnetospirillum magneticum
Candidatus Phytoplasma
Paenibacillus baekrokdamisoli
Synechococcus sp.
Shewanella sediminis
Polystyrenella longa
Conexibacter woesei
Acidihalobacter yilgarnensis
Listeria monocytogenes
Mycobacteroides salmoniphilum
Dehalococcoides mccartyi
Actinocatenispora sera
Arthrobacter agilis
Bartonella vinsonii
Pseudomonas alcaliphila
Streptomyces roseirectus
Propionibacterium freudenreichii
Streptococcus equi
Halothermothrix orenii
Cycloclasticus sp.
Dialister hominis
Halomonas sulfidoxydans
Hydrogenimonas sp.
Nonlabens sp.
Microbulbifer sp.
Acetobacterium woodii
Pandoraea thiooxydans
Butyrivibrio fibrisolvens
Formosa sp.
Carboxydocella thermautotrophica
Corynebacterium kroppenstedtii
Mycobacterium tuberculosis
Marinobacter sp.
Mycobacterium canettii
Pseudoclostridium thermosuccinogenes
Nocardioides euryhalodurans
Sinomicrobium sp.
Aequorivita sp.
Bacillus atrophaeus
Escherichia coli
Candidatus Carsonella
Thermodesulfobacterium sp.
Haemophilus pittmaniae
MAG: candidate
Staphylococcus xylosus
Lachnoclostridium phytofermentans
Paucibacter sp.
Streptococcus salivarius
Coprococcus catus
Flavobacterium sediminis
Helicobacter pylori
Staphylococcus aureus
Shewanella glacialimarina
Mesorhizobium sp.
Kroppenstedtia pulmonis
Streptomyces venezuelae
Candidatus Gromoviella
Corynebacterium frankenforstense
Alcanivorax sp.
Oligella urethralis
Chitinibacter fontanus
Rathayibacter iranicus
Chlorobium phaeovibrioides
Chryseobacterium gleum
Xanthomonas campestris
Propionibacterium acnes
Altererythrobacter epoxidivorans
Streptomyces lincolnensis
Azoarcus sp.
Actinobaculum sp.
Rickettsia rickettsii
Xanthomonas oryzae
Mycoplasma hyopneumoniae
Halorhodospira halochloris
Borrelia parkeri
Echinicola vietnamensis
Companilactobacillus zhachilii
Lactobacillus sakei
Helicobacter pylori
Streptococcus pneumoniae
Gimesia maris
Halomicronema hongdechloris
Paenibacillus sp.
Candidatus Nasuia
Enterococcus cecorum
Virgibacillus dokdonensis
Staphylococcus aureus
Sanguibacter keddieii
Candidatus Kinetoplastibacterium
Corynebacterium diphtheriae
Brachyspira pilosicoli
Gordonibacter pamelaeae
Candidatus Pelagibacter
Laribacter hongkongensis
Sulfuritalea hydrogenivorans
Stenotrophomonas pavanii
Macrococcus canis
Robiginitalea biformata
Geobacter benzoatilyticus
Croceibacter atlanticus
Pasteurella atlantica
Yersinia pseudotuberculosis
Bifidobacterium dentium
Leclercia sp.
Nitrogeniibacter mangrovi
Steroidobacter denitrificans
Pseudomonas aeruginosa
Spiribacter salinus
Caldalkalibacillus thermarum
Pasteurella multocida
Calothrix sp.
Mycoplasma meleagridis
Ralstonia solanacearum
Candidatus Liberibacter
Salinibacterium sp.
Stenotrophomonas maltophilia
Shewanella frigidimarina
Salmonella enterica
Wolbachia endosymbiont
Bacteroides nordii
Thiomicrospira crunogena
Prochlorococcus marinus
Phascolarctobacterium faecium
Methylotuvimicrobium buryatense
Acidovorax carolinensis
Psychromonas sp.
Propionibacterium australiense
Lactobacillus reuteri
Nonlabens dokdonensis
Buchnera aphidicola
Massilia oculi
Eubacterium rectale
Streptococcus mutans
Streptococcus chenjunshii
Radiobacillus deserti
Pseudopedobacter saltans
Bartonella clarridgeiae
Coprococcus eutactus
Desulfomicrobium baculatum
Nitrospira sp.
Mycoplasma canis
Chryseobacterium indoltheticum
Thermomonas brevis
Raoultella terrigena
Yersinia aleksiciae
Thermoanaerobacter wiegelii
Ignatzschineria sp.
Bifidobacterium breve
Francisella persica
Clostridium diolis
Streptococcus pneumoniae
Spirosoma sp.
Candidatus Moranella
Staphylococcus aureus
Nakamurella antarctica
Filimonas lacunae
Sorangium cellulosum
Marinobacterium sediminicola
Streptococcus suis
Marinobacter salinus
Actinobacillus equuli
Shewanella yunxiaonensis
Bordetella sp.
Streptococcus pneumoniae
Bacillus velezensis
Peptoniphilus ivorii
Thermosynechococcus sp.
Streptococcus parauberis
Bacteroides dorei
Bibersteinia trehalosi
Propionibacterium acnes
Mycobacterium tuberculosis
Natranaerofaba carboxydovora
Nocardia cyriacigeorgica
Prevotella oris
Lacinutrix sp.
Arthrobacter sp.
Veillonella parvula
Sutcliffiella cohnii
Gordonia amarae
Cyanobium gracile
Bibersteinia trehalosi
Mannheimia haemolytica
Pseudomonas azerbaijanoriens
Rickettsia typhi
Williamsoniiplasma luminosum
Pseudomonas psychrophila
Eubacterium siraeum
Nonomuraea coxensis
Dysosmobacter welbionis
Segniliparus rotundus
Staphylococcus aureus
MAG: Candidatus
Bacteroides ovatus
Mycoplasma genitalium
Guyparkeria halophila
Staphylococcus pseudintermedius
Ligilactobacillus animalis
Wolbachia endosymbiont
Duncaniella sp.
Raineyella fluvialis
Terricaulis silvestris
Weissella soli
Lactococcus lactis
Bifidobacterium breve
Exiguobacterium sp.
Cellulomonas fimi
Capnocytophaga sp.
Thermobispora bispora
Mycoplasma hyorhinis
Caulobacter crescentus
Azospira inquinata
Corynebacterium pseudotuberculosis
Flavobacterium fluviale
Streptococcus dysgalactiae
Brevibacillus sp.
Wolinella succinogenes
Corynebacterium ulcerans
Bacillus amyloliquefaciens
Noviherbaspirillum sp.
Myxococcus macrosporus
Rhodococcus sp.
Hydrogenovibrio thermophilus
Kangiella koreensis
Proteus sp.
Mycoplasma cynos
Propionibacterium acnes
Streptomyces lividans
Shewanella carassii
Mumia sp.
Laceyella sacchari
Frischella perrara
Ottowia oryzae
Campylobacter jejuni
Fannyhessea vaginae
Candidatus Tremblaya
Sphingopyxis sp.
Actinoplanes sp.
Enterobacter aerogenes
Stella sp.
Amycolatopsis mediterranei
Enterobacter sichuanensis
Candidatus Chazhemtobacterium
Dehalogenimonas sp.
Chlamydia muridarum
Chlamydophila abortus
Aurantimicrobium photophilum
Streptomyces sp.
Bifidobacterium actinocoloniiforme
Terriglobus albidus
Mesoplasma lactucae
Ferrimonas balearica
Staphylococcus condimenti
Spiribacter curvatus
Cyclobacterium amurskyense
Nocardioides okcheonensis
Virgibacillus phasianinus
Chlamydophila abortus
Stenotrophomonas sp.
Lachnoanaerobaculum umeaense
Georgenia wutianyii
Pistricoccus aurantiacus
Mycobacterium smegmatis
Elizabethkingia sp.
Fimbriimonas ginsengisoli
Chlamydia trachomatis
Streptococcus agalactiae
Herbaspirillum seropedicae
Mycobacterium canettii
Hyphomonas neptunium
Chlamydia trachomatis
Sphingomonas lutea
Microbulbifer aggregans
Cedecea neteri
Poriferisphaera corsica
Thermotoga sp.
Tamlana carrageenivorans
Flavobacterium psychrophilum
Thalassolituus oleivorans
Treponema ruminis
Bifidobacterium asteroides
Bifidobacterium breve
Listeria monocytogenes
Micromonospora craniellae
Shimwellia blattae
Methylotenera versatilis
Pseudomonas iranensis
Filifactor alocis
Actinomyces meyeri
Pseudomonas putida
Streptococcus thermophilus
Mannheimia haemolytica
Bartonella alsatica
Bordetella sp.
Ancylobacter sp.
Pectobacterium versatile
Mycoplasma hyopneumoniae
Erysipelothrix inopinata
Mycoplasma capricolum
Fusobacterium ulcerans
Pseudomonas chlororaphis
Isorropodon fossajaponicum
Thiomicrorhabdus sediminis
Lactobacillus johnsonii
Streptococcus gallolyticus
Micromonospora sp.
Streptococcus equi
Diaphorobacter aerolatus
Bifidobacterium dentium
Limnobaculum parvum
Gordonia terrae
strain 284/09
Salmonella enterica
Chlamydia trachomatis
Cedecea neteri
Pseudothermotoga hypogea
Sphingobacterium sp.
Borrelia hermsii
Bifidobacterium eulemuris
Neorickettsia risticii
Campylobacter jejuni
Corynebacterium yudongzhengii
Escherichia coli
Sphingomonas piscis
Vallitalea guaymasensis
Niabella ginsenosidivorans
Nocardioides aromaticivorans
Basilea psittacipulmonis
Virgibacillus necropolis
Thermodesulfobacterium geofontis
Mycoplasma leachii
Bifidobacterium animalis
Candidatus Blochmannia
Staphylococcus aureus
Ethanoligenens harbinense
Thermosynechococcus sp.
Pradoshia sp.
Spiroplasma sp.
Pectobacterium carotovorum
Lacticaseibacillus zeae
Enterobacteriaceae bacterium
Bacillus vallismortis
Rhodospirillum centenum
Megamonas hypermegale
Kocuria varians
Bifidobacterium breve
Pelodictyon phaeoclathratiforme
Bartonella quintana
Alkaliphilus oremlandii
Bordetella bronchiseptica
Listeria monocytogenes
Mycobacterium tuberculosis
Amycolatopsis mediterranei
Shewanella cyperi
Pseudomonas wayambapalatensis
Oceanisphaera avium
Streptococcus sp.
Butyricimonas virosa
Rhodopseudomonas boonkerdii
Mycolicibacterium anyangense
Elizabethkingia sp.
Janthinobacterium svalbardensis
Pectobacterium parmentieri
Mycobacterium simiae
Helicobacter pylori
Legionella pneumophila
Mucilaginibacter gotjawali
Pseudomonas stutzeri
Bacillus subtilis
Alysiella filiformis
Coxiella endosymbiont
Mycolicibacterium phocaicum
Mycoplasma hyosynoviae
Paenibacillus sp.
Jonesia denitrificans
Treponema brennaborense
Clavibacter michiganensis
Shewanella sp.
Agromyces badenianii
Candidatus Methylopumilus
Mycoplasma amphoriforme
Campylobacter lanienae
Listeria monocytogenes
Ectothiorhodospira sp.
Mycoplasma glycophilum
Photorhabdus luminescens
Streptomyces rubrolavendulae
Pseudomonas trivialis
Shewanella sp.
Beutenbergia cavernae
Flavivirga eckloniae
Chryseobacterium antarcticum
Muriicola soli
Treponema pallidum
Corynebacterium camporealensis
Keratinibaculum paraultunense
Bordetella pertussis
Listeria monocytogenes
Corynebacterium glutamicum
Barnesiella viscericola
Helicobacter pylori
Thermomonas carbonis
Mycobacterium malmoense
Stenotrophomonas acidaminiphila
Wolbachia endosymbiont
Mycobacterium tuberculosis
Salinicoccus halodurans
Staphylococcus aureus
Leadbetterella byssophila
Proteus mirabilis
Pelobacter carbinolicus
Candidatus Methylospira
Sodalis endosymbiont
Acidovorax avenae
Acidithiobacillus thiooxidans
Ferrovibrio terrae
Rickettsia prowazekii
MAG: Rhodoblastus
Candidatus Liberibacter
Caldibacillus thermoamylovorans
Thermotoga sp.
Aquirufa nivalisilvae
Serratia fonticola
Erythrobacter mangrovi
Wolbachia endosymbiont
Pseudothermotoga lettingae
Corynebacterium renale
Synechococcus sp.
Enterobacter cancerogenus
Treponema pallidum
Candidatus Kinetoplastibacterium
Roseiflexus castenholzii
Streptococcus pneumoniae
Aquaspirillum sp.
Klebsiella michiganensis
Archangium violaceum
Mycobacterium tuberculosis
Capnocytophaga sputigena
Chlamydia pecorum
Francisella tularensis
Halarcobacter bivalviorum
Aurantimicrobium sp.
Bacillus velezensis
Streptococcus agalactiae,
Massilia plicata
Paenibacillus algicola
Profundibacter amoris
Microbacterium sp.
Chlamydia trachomatis
Chlamydia trachomatis
Amycolatopsis acidiphila
Corynebacterium diphtheriae
Borrelia hermsii
Anaerolineaceae bacterium
Alcanivorax dieselolei
Bradyrhizobium cosmicum
Neisseria meningitidis
Humisphaera borealis
Sulfurospirillum barnesii
Prochlorococcus marinus
